#,type,conscieniousness,agreeable,extraversion,neuroticism,openness
7595,ISTP,27.05108332,61.95770775,42.94451809,87.90007019,61.59132696
7596,INFP,6.840439717,32.96322788,13.02969948,99,80.45539884
7597,INFP,56.01432111,66.52307198,39.15434983,94.20882046,93.05300955
7598,INTJ,52.34796886,67.325403,19.0976511,65.50998014,62.04615402
7599,INTP,41.286305,51.3201304,26.12646164,90.15923563,58.10002048
7600,INFJ,46.14109417,53.84510496,48.14476246,94.86321506,75.74796916
7601,INFJ,27.280271,55.91796579,60.137307,76.62736365,73.3620407
7602,INTJ,50.322034,68.10311772,36.1311414,63.56791988,71.55263725
7603,INTP,16.02744678,48.25204699,47.62307856,95.01538201,53.9624109
7604,ENTP,58.19404434,50.25414558,41.04496311,90.99093376,62.89776626
7605,ENTP,5.597741417,48.84246842,53.2291084,96.35090575,90.82661486
7606,ENFJ,35.22383145,44.90286478,57.92359173,97.47057701,57.30676547
7607,INFP,63.13662066,37.56857372,32.49445988,93.63023388,78.08762772
7608,INTP,3.169784205,86.20017918,53.52363974,79.43737038,88.02542794
7609,INTJ,19.75513492,74.68475633,58.26697373,86.87021687,69.71934417
7610,INTP,13.79466519,50.22874542,63.97338241,89.45002299,80.40630235
7611,INFJ,30.35610237,29.03140047,10.63959816,neuroticism),63.06209922
7612,ISFJ,44.0939632,45.62380318,26.41352383,96.36598279,62.72280103
7613,INFJ,51.34710428,50.95834623,45.85845069,85.03837394,80.62582407
7614,INFP,38.68966735,24.06914019,29.73988482,99,63.92828341
7615,INFJ,61.07611008,29.28030823,17.33240392,95.43754624,58.04822031
7616,INFP,10.60769666,47.50829687,33.53316784,99,73.74296072
7617,INTP,have,56.42083791,62.75481577,63.52287365,70.19692856
7618,INFP,7.863758613,75.47329957,15.63979853,89.08037403,90.46687966
7619,ISTJ,36.53134768,26.87485761,37.9920337,98.37497135,63.01436554
7620,ENTP,22.2253759,45.19710501,38.2827931,98.40445042,71.15606796
7621,INTP,19.45737533,49.44481573,48.20368659,90.16562073,71.47389936
7622,INFJ,28.76759601,56.39784773,38.28131428,82.3666982,70.21606445
7623,INFJ,60.69048618,71.45300253,42.96110946,61.20148007,70.37150251
7624,ISTJ,19.56057455,52.50421025,14.84932816,73.08856906,89.21395144
7625,ENTP,21.31989834,41.31203736,31.61520325,99,84.24210992
7626,ENFP,43.04714695,81.89733229,43.81442742,70.69441499,87.04616261
7627,ENFP,17.28611868,68.90669344,22.63719879,97.34529038,88.91658421
7628,INFJ,25.66314392,63.046577,29.95761397,96.86680566,85.34023632
7629,INFP,38.63378406,35.25012881,8.625177369,99,54.16048731
7630,INFP,35.57722843,50.25033833,30.15541286,97.76562907,80.08813591
7631,INTJ,17.68664362,46.47127459,70.91805825,98.97800017,72.9218031
7632,ENFP,33.03337044,78.36307313,38.47226655,66.92732949,47.56636957
7633,ISTP,38.33082654,40.13567133,64.27481634,95.44956415,55.53536239
7634,ENTP,29.0212469,43.50806959,36.06435073,94.38133216,56.62694979
7635,INFP,37.42208614,31.64538812,22.60092162,98.9803592,58.20936828
7636,INFP,34.88059346,57.93728085,31.85043902,96.27461742,80.56742408
7637,INTJ,54.4705285,45.06825237,20.24437894,99,75.44927312
7638,ENTP,8.243203945,43.96060986,7.601471081,99,87.83547774
7639,ENFP,41.7859501,59.70798823,61.12244497,96.83632415,73.97908829
7640,ESTJ,4.270703787,82.39279755,24.54305166,79.89253046,90.43567871
7641,INTP,34.89736211,55.84450047,41.96313202,74.43860513,81.91338663
7642,ISFJ,47.34954252,41.940625,20.56526957,87.16129653,65.6118811
7643,INFP,37.41641952,39.27623268,38.75341685,97.6382884,80.41885554
7644,ISTP,33.80907419,30.90287303,27.54086348,98.53396215,60.20533823
7645,INFP,19.17252085,82.6537214,said,61.85542121,68.01871414
7646,INTP,63.1644286,58.98430886,25.29314678,95.34090768,83.10694799
7647,INTP,26.66366456,59.11156456,44.15469389,88.79575509,78.06635713
7648,ENFP,36.35184943,35.43845867,28.393126,97.23989272,71.61675163
7649,INFP,23.50250667,45.52313082,65.089686,98.81146323,73.29226568
7650,INTP,56.20603267,68.87639885,44.60927628,63.9179902,52.12801358
7651,ENTP,54.82176623,37.65528171,57.65312506,85.68006337,59.38108566
7652,INTP,37.69436913,73.02162006,35.99926005,72.68847203,84.17721885
7653,ENFP,52.09446804,50.33414181,43.92811795,86.65642328,62.49741518
7654,INTP,12.25385826,18.37320873,13.03359792,99,74.17721427
7655,ISTP,35.85395859,52.38247407,31.17447719,95.583335,68.92545044
7656,ISTP,20.65342303,80.82120646,45.38399244,67.24738343,76.31518223
7657,ENTP,29.29149587,57.53437315,31.8407669,96.22134044,80.30493482
7658,INFP,34.92114163,57.54011392,26.02307416,95.30682505,77.80207958
7659,ENTP,17.58256398,41.82445232,24.11215955,98.25737023,68.50441955
7660,ENFP,23.81355518,49.14756433,39.70011166,97.05474955,77.51448025
7661,ENTP,30.38031415,60.66944626,55.22025785,89.74094053,69.29959576
7662,INFJ,44.67047096,69.28815077,55.88924239,61.71217002,76.85208571
7663,INFJ,9.234900436,33.47310833,26.60260593,99,75.46567595
7664,INFJ,46.76530227,66.63337607,42.50773141,78.34717253,76.56159823
7665,INTP,20.59350033,21.40123912,11.72979716,99,78.86819625
7666,ENTJ,7.806092646,62.52314261,75.10895399,97.97474413,87.60565374
7667,INTJ,9.200616125,60.96404543,79.1547484,92.22539212,86.13174542
7668,INTP,44.64731188,20.66852863,9.333554654,99,66.7387071
7669,INFP,42.31967903,46.42539102,58.41762739,95.87799673,89.90144835
7670,INFP,25.58469157,52.37663501,24.16444155,98.38857669,58.3335258
7671,INTP,76.15374581,58.14980419,20.44738039,88.89938112,41.21221917
7672,ENTP,20.28219411,61.90501745,36.07837413,90.66836877,74.40672081
7673,INTJ,22.2254118,76.54157736,64.66345415,77.59105969,79.21385743
7674,INFJ,41.82551379,65.16110127,47.17673206,74.16697123,74.58454282
7675,ENTP,21.77627394,46.83029314,82.41847527,82.47492734,78.85910456
7676,ISFP,11.28097151,59.12873238,65.62761796,97.00283332,79.37700836
7677,INTJ,58.36728064,47.38673328,31.87421916,88.59520993,73.30191968
7678,INFP,34.28410241,53.30093304,45.05108681,97.05679727,47.34579237
7679,ENFP,33.81371694,30.11172298,36.98990924,97.22672829,45.2036568
7680,INFJ,34.51303794,54.33675342,46.25045973,96.21430582,72.45770208
7681,INFP,34.16519368,50.89100551,19.700336,93.10771303,79.57892171
7682,INFJ,36.79919964,64.30970219,23.11258053,91.03997652,88.86417224
7683,INTP,15.88897671,49.67729834,I,89.59050566,87.50411494
7684,ISTJ,14.3069697,89.60595938,40.08989262,66.37600885,91.8945282
7685,INTP,43.44675208,62.15966933,47.88856746,63.12378043,64.90720963
7686,INTJ,41.10366282,45.40995389,37.79034451,96.46150401,69.90265922
7687,ENTJ,65.67628523,57.26009244,37.92321636,91.63046514,78.92881561
7688,INFJ,31.24177622,24.05416274,33.44771681,99,65.71391583
7689,INTJ,43.9893668,60.18364739,36.74021588,96.92474199,67.53697885
7690,INFP,26.22696053,38.09261066,17.08607273,99,80.42202832
7691,ESTP,5.971341698,30.43315037,21.27715871,99,87.36981215
7692,INTP,45.37065714,58.10881678,22.83381969,91.51695096,51.52269496
7693,ENFP,11.35382245,69.66350639,54.31584268,94.91020951,85.57132688
7694,INFJ,39.56478968,66.01608551,51.63278333,93.34584086,58.14400381
7695,INFJ,54.7548722,72.31914883,38.19452403,86.09187305,60.91971294
7696,ISTJ,45.53657591,48.22118341,12.98310192,95.89334035,74.29246998
7697,INTP,47.12569605,80.57605671,44.58550152,52.50415257,32.32600095
7698,INTP,8.723823315,41.81021828,17.70126615,99,75.5997208
7699,ENTP,11.25340897,13.76786934,25.342309,99,69.67006703
7700,ISFJ,15.66544125,39.24748019,32.73458554,93.23187147,71.42655777
7701,ENTJ,73.43688044,24.42941493,12.77866362,99,52.10015748
7702,INFP,61.22355168,40.46160659,75.08590342,91.70593919,74.65672717
7703,INTP,21.35751205,63.45331936,33.90279094,89.80998875,52.08124146
7704,INTP,12.20005906,18.5114258,11.71438227,99,61.04717458
7705,INFJ,22.2184417,66.11033107,53.3738346,60.93999316,93.62996698
7706,ENFP,27.42039968,73.00944409,31.36262246,95.73057242,53.31915327
7707,ISFP,36.23833443,49.35870855,70.46025542,77.54830243,81.52933733
7708,INTJ,7.199737535,62.2629675,44.63130941,99,88.82101042
7709,INFP,28.4681371,34.84362409,64.81289126,98.78751654,46.13277943
7710,ENTP,46.82078339,28.17249132,37.29938797,96.00521141,65.38247201
7711,ESTP,14.34337077,66.38008013,47.3892636,93.92197482,84.9322693
7712,ENFP,11.50897287,57.51719356,13.89320113,99,55.68445772
7713,INTP,31.32849247,58.79317517,49.09771935,94.3697568,72.74069767
7714,INFJ,39.89857126,46.38307414,29.31915238,83.19165637,65.70176949
7715,ISFP,5.486099692,63.82048135,37.49548443,98.1463697,84.58558467
7716,INFP,62.28831646,51.49306917,31.70961648,85.21678259,33.98632619
7717,INTP,69.54522679,20.90843417,21.29266049,93.01544255,65.52775612
7718,INFP,4.045190968,31.02929276,57.50852553,99,94.23371669
7719,INFP,43.31854422,69.26094065,22.7751596,88.5039338,77.69265996
7720,ENFP,29.73846379,59.52876477,48.4655456,85.45130634,80.638497
7721,INFP,43.82588067,60.21561704,14.36943234,99,76.87092495
7722,INFJ,43.77399083,18.93426417,28.50172692,98.42157897,46.04583791
7723,ENTP,23.02916419,41.58123,33.26401311,98.36391124,63.32008961
7724,INTJ,38.75983351,41.41673341,45.2771203,84.83371204,57.72226437
7725,INFP,also,48.77942992,39.95526549,85.79735711,69.72497269
7726,ENFP,46.49552631,49.75274911,64.67444847,97.75596296,84.39815396
7727,INTP,40.66039334,53.52982341,16.49343835,93.97553587,76.11722767
7728,INFP,22.78171707,56.9659297,12.42522099,86.79729934,84.5026613
7729,ENFJ,40.98959512,51.36237936,60.76706665,89.44123208,88.71326788
7730,INFJ,43.67714775,39.51248303,36.40145394,94.91369487,58.28310125
7731,INTP,16.71988322,41.50379999,35.89336057,98.32208978,84.32357921
7732,ENTJ,26.75625706,49.72355378,31.03387289,97.27334806,50.83067092
7733,ISFP,42.39713827,40.1619889,23.51764682,90.96811384,77.14979633
7734,INTP,75.68487124,27.03366306,31.43690538,88.16579431,38.92555598
7735,ESTP,46.2193957,35.20676849,54.3961699,95.7193086,62.05563144
7736,INFP,61.46107025,31.28582762,23.74479686,98.31569637,71.21893466
7737,INTJ,6.807696371,61.7339761,6.816460648,99,84.54511006
7738,ESTJ,28.89741464,47.34770324,50.66094632,98.95957761,66.56131309
7739,ENTP,13.93533292,31.07823692,45.2260474,98.115786,64.15959041
7740,INTJ,55.63431767,57.70676273,41.32644571,90.57923552,58.86470625
7741,INFJ,33.63541241,68.84794638,48.95517327,94.43262469,66.0078993
7742,INTP,43.77875862,60.25226563,32.59941743,85.82662363,66.17004254
7743,INFP,49.58379849,22.41972203,33.38172814,98.60018254,66.40557775
7744,ISTP,15.30318852,65.67664798,40.15892682,91.47503453,70.31239582
7745,INFJ,46.18827953,55.30034964,39.20446035,76.39106553,68.12650862
7746,INTP,8.890833085,63.0241146,33.33287579,94.38347912,92.90054132
7747,ENFP,5.366698717,57.49596417,26.3104881,95.35065195,93.1439238
7748,INTJ,28.16726716,65.01046477,14.3063051,98.25114794,84.52649647
7749,INTP,25.71475339,65.6950526,18.02272577,97.40635182,77.23549006
7750,INFJ,64.27054751,77.47617683,40.84794219,64.49697915,75.92772358
7751,INFJ,50.07530404,39.16334743,27.66552729,99,62.49708345
7752,INFP,8.045900808,59.4172281,50.52152152,96.79424059,86.6138343
7753,ENFP,36.49921605,71.87391414,53.23705326,84.38598,63.40082239
7754,INTJ,32.59006854,44.65966604,18.43585444,96.27018822,80.8126302
7755,INTP,9.672595531,39.68386422,2.987664647,99,73.95805036
7756,INTP,34.25917875,68.83399221,59.62205845,72.21701144,64.67971328
7757,INFP,39.57454908,65.33508156,39.91934017,93.11403276,for
7758,INFP,25.63973697,20.86601035,37.00608023,99,78.10752899
7759,INFP,26.78056707,38.11079607,49.38647213,87.25181637,73.25542034
7760,INTP,14.11128155,64.34018715,36.78605231,95.36482391,96.27926641
7761,INTP,21.46577147,27.00373878,7.373873747,99,39.44761137
7762,INFJ,40.89161718,46.67964618,43.05532829,99,67.91480821
7763,INTP,63.41570311,59.31896919,27.08217648,80.84356001,48.76782273
7764,INTJ,24.07253159,74.66477606,54.85884637,88.3563337,87.99969598
7765,INFJ,48.89426758,49.53408057,22.02135523,98.20646429,40.75179319
7766,ENTP,45.01478131,24.73867567,20.75256579,99,48.99603138
7767,ISTJ,12.29940035,56.6586635,18.82544924,91.98373013,64.70396557
7768,ENTP,24.82979403,53.73101801,41.7093281,94.93604106,77.93754988
7769,ENFJ,28.49588615,31.07447061,42.18352801,99,79.90869701
7770,ENFJ,30.4355836,70.61873793,37.95599961,88.48603461,75.52054589
7771,INTJ,17.35349993,37.87388097,29.62909212,98.81778058,73.93471975
7772,ISTJ,17.41339901,65.53372296,58.74164341,96.55394098,63.36670179
7773,ESTP,6.114357781,41.03552345,39.95501945,99,76.34331507
7774,INFP,36.22126227,31.6006539,35.59341595,99,82.85774885
7775,INFJ,58.31769679,20.94888382,11.8643479,99,60.6366923
7776,INTJ,46.60267585,51.73943843,29.63558904,91.66541568,83.83311044
7777,ENTP,23.25735473,40.80612605,27.93592647,89.02062294,35.42934635
7778,ISTJ,43.05701319,60.72959005,27.6824781,80.37145493,82.64064051
7779,ISTJ,35.67402811,60.17550527,30.13402674,82.21526029,79.92359729
7780,INFP,48.20317428,56.45732413,47.84017117,79.19523412,56.23083723
7781,INFP,29.12786952,36.38165694,13.39362611,98.63680938,70.68211793
7782,ISTP,48.75071463,25.87446149,49.06589595,92.73122688,69.68851542
7783,INTJ,57.07667532,49.92616472,30.06114709,95.5129956,46.20068291
7784,INTJ,61.38709915,6.899632738,9.492247118,99,52.73196059
7785,ENFJ,17.11087958,66.76888615,14.22902823,99,54.78348461
7786,INFP,36.36559442,55.11958462,23.04556422,94.49098495,70.43880175
7787,INFP,40.48610098,find,37.87202522,94.66926903,she
7788,INTJ,16.74556876,71.85840642,15.30563232,89.53792758,87.28257211
7789,ENFP,16.67044607,76.58485883,32.48988146,69.40437454,77.26450197
7790,ENFP,35.11789761,25.17104555,44.79783778,99,63.09297266
7791,INTP,14.51039374,70.79925362,35.49690905,98.44650251,65.99560798
7792,INFJ,20.95294732,20.66121394,29.23788752,99,81.92652642
7793,INFJ,48.63254168,43.33880998,12.95692867,96.34238771,63.13530055
7794,INFJ,6.758939492,55.42098534,53.44983257,98.61539509,92.23640562
7795,ENFP,24.61968181,53.40409614,62.39731029,93.16270337,65.72729096
7796,ENTP,19.50848167,69.58371343,33.97458552,96.42249714,92.38615979
7797,INTJ,13.89151515,81.80100485,34.32890135,71.24008031,84.62869653
7798,INFJ,32.53650817,49.93367674,barely,93.02052184,71.77908889
7799,INTJ,48.48057338,50.95455357,54.12350063,94.83787776,68.16911471
7800,ISFP,9.825899132,95.59558322,89.85519436,14.66984991,73.79846478
7801,INTP,22.61500338,41.68560496,8.148592679,98.01119103,72.40395964
7802,INTJ,13.0632913,39.628894,30.82077553,95.23717327,78.21824857
7803,INTP,83.32458121,52.24222196,36.29628244,50.37153034,43.56348695
7804,ESFP,6.63571724,30.7896713,36.21347348,99,87.33298726
7805,INFP,20.2015157,75.37151111,25.88816669,87.95733297,83.74317142
7806,INTP,32.2630312,63.14334031,40.5502949,90.29624983,60.53261298
7807,INFJ,28.0155929,73.15918598,46.74876973,85.71719613,77.12974704
7808,ISTP,22.28776818,65.17642347,36.09554734,79.38221752,61.44497841
7809,INTJ,9.210996518,62.94096124,30.80030134,94.91911121,89.35035686
7810,ENFJ,63.07372072,47.0497982,49.16872123,93.20762881,50.63533841
7811,INFJ,45.89709286,60.30900881,53.20768715,91.61495536,85.44660274
7812,INTP,26.9473664,46.4346052,9.65885594,99,81.99113833
7813,INTJ,48.80181255,47.78218381,29.9053659,83.02328975,69.05406644
7814,INFP,34.30153925,38.18804433,20.94729724,98.42760347,60.6095616
7815,ENFP,10.01972501,63.33556618,37.68638423,99,73.06943738
7816,INTJ,22.67408583,34.04672526,30.83381063,99,87.806039
7817,ENTP,18.19335187,54.13841816,20.88591891,97.81707605,71.77167813
7818,INFJ,22.94669795,45.01326645,30.4976785,98.96258031,71.21904233
7819,INFJ,29.12180141,38.71566175,28.43618761,97.74434275,54.09254378
7820,ENFP,59.94054933,46.17430646,43.17173893,97.84464328,50.29718692
7821,INFP,44.80073117,43.6126339,34.02687938,98.51621287,73.50198997
7822,INTJ,34.44593568,50.21130911,66.88507634,94.89763821,73.14938913
7823,INFP,37.63145477,34.36229592,26.14500176,99,54.41175894
7824,ENTJ,66.72990175,21.38065703,29.33679796,93.25573009,47.32001335
7825,INFJ,49.27095818,59.7380858,21.67611105,66.41375135,69.04757446
7826,INFP,9.162058298,59.26602798,66.69180273,96.63578429,86.47121513
7827,INTJ,38.26734643,36.33103417,41.82201763,90.31003223,60.73660532
7828,INTJ,46.33556911,37.40268934,6.449247528,98.46533841,52.26312259
7829,INFP,9.626401839,31.58620001,7.400063856,99,76.02755795
7830,ISTJ,22.33555257,42.04201471,29.47561068,99,73.36934447
7831,INFP,39.13653078,25.23224349,4.97912108,99,63.37303273
7832,INFP,15.78829335,35.88755143,48.82055958,99,73.31112203
7833,ISTP,38.9760686,24.35885108,31.02229122,99,65.15815691
7834,INTJ,12.90618913,51.14904169,36.93249244,99,91.45911843
7835,INFP,41.49555157,26.5305823,8.148373119,99,75.72104431
7836,ENTP,45.57479096,29.27292875,36.41666734,92.31308282,64.64494594
7837,INFP,52.1251529,46.32321177,5.397923347,90.73758777,51.51117907
7838,INFJ,23.86181512,60.73766647,28.44055244,94.47240128,80.18084997
7839,ISTP,39.09894999,77.68311045,40.94811339,72.67296475,78.33303871
7840,INTJ,58.37335037,50.67420668,29.74515197,94.01710616,50.33347109
7841,INTJ,64.57903246,32.79160532,16.98704161,97.78890272,48.00775321
7842,INTJ,34.93924415,39.82990876,39.53607749,99,82.67969409
7843,ENTJ,50.27211898,53.27606883,47.67723076,75.21502256,63.34454279
7844,INTP,40.76700797,39.99800767,28.32057623,93.13572447,67.2338805
7845,ENFP,37.87651675,33.03959701,37.47922252,97.54711624,79.81720267
7846,INFP,21.65595188,62.73578504,46.18412302,94.9228731,68.00418549
7847,INFJ,30.83368541,58.42204662,18.91947268,88.75756224,82.31883301
7848,ENFP,14.00737909,59.30200773,17.88697587,99,80.12780898
7849,INFJ,13.83158341,64.80225745,11.85221951,98.81975031,82.49065283
7850,INTJ,32.59717299,31.82893885,51.22653869,88.07023301,82.99022585
7851,ISTJ,45.40397007,62.64644902,26.29137724,91.8039735,67.47449168
7852,ENFP,50.41189493,56.71705966,43.93209442,98.04005954,55.32368475
7853,ENTJ,49.75701848,73.89908384,61.57645158,47.4624307,82.88032384
7854,INFJ,49.27474023,52.28488616,38.7832348,94.9127203,79.15786758
7855,ENTP,9.680889839,47.37359335,17.03995161,96.79545081,85.6673635
7856,INFJ,51.3728596,76.44821893,73.57126141,75.08651564,55.96103036
7857,ENFJ,49.33605816,42.77275349,24.7638356,98.5430088,69.95603029
7858,INFJ,62.61117512,43.11190275,20.03030714,64.55331146,44.96382872
7859,INTP,14.37546908,47.15034273,33.8453787,94.40017044,64.20934842
7860,INTP,25.60863225,61.89005878,35.50404839,95.90571459,70.84942001
7861,ISFP,10.77232424,72.56517199,35.72590179,97.01563953,94.57741611
7862,ISFJ,41.49765167,61.24720348,35.88636289,84.75895188,70.28886293
7863,INFJ,40.29146004,41.39959454,56.54955342,86.8558635,53.39432929
7864,INFJ,55.06502365,19.0018382,31.62652062,96.74700503,53.8957979
7865,INFP,17.0017119,69.82029393,5.499915774,89.04238677,86.8298086
7866,ENTP,38.62983516,38.83172765,44.1921495,98.02621222,42.46506295
7867,INTP,25.86852398,83.71949186,40.24819233,88.49086079,75.42251333
7868,INFJ,13.27113422,46.83710785,29.16115378,98.57313057,71.37578708
7869,INTP,45.33449526,39.70093473,22.39560114,97.30899383,78.80824659
7870,INFJ,15.54012335,54.9902241,38.37776259,93.67552881,89.39055581
7871,INFP,51.68671869,40.16408059,17.05011046,94.82547792,67.57212299
7872,INTJ,58.15796169,31.60732955,38.77843496,94.38708672,59.68846714
7873,INTP,55.37709737,53.67112292,40.03552384,83.90386476,52.32568319
7874,INFP,33.93365482,46.40962651,14.25823071,99,36.74493596
